06/10/2016;450;A;PYG;0,00057980;0,00058030;5568,07000000;5571,65000000
06/10/2016;460;A;UAH;0,12470000;0,12490000;25,87000000;25,90000000
06/10/2016;470;A;JPY;0,03105000;0,03106000;104,02000000;104,03000000
06/10/2016;482;A;GEL;1,36590000;1,40170000;2,30500000;2,36500000
06/10/2016;490;A;ALL;0,02615000;0,02632000;122,75000000;123,55000000
06/10/2016;495;A;HNL;0,14150000;0,14210000;22,73000000;22,83000000
06/10/2016;500;A;SLL;0,00056720;0,00057750;5595,00000000;5695,00000000
06/10/2016;503;A;MDL;0,16320000;0,16400000;19,70000000;19,80000000
06/10/2016;506;A;RON;0,80490000;0,80610000;4,00830000;4,01320000
06/10/2016;510;A;BGN;1,84270000;1,84330000;1,75280000;1,75310000
06/10/2016;530;B;GIP;4,10750000;4,10850000;1,27150000;1,27160000
06/10/2016;535;A;EGP;0,36380000;0,36390000;8,87990000;8,88000000
06/10/2016;540;B;GBP;4,08480000;4,08620000;1,26450000;1,26470000
06/10/2016;545;B;FKP;4,10650000;4,11050000;1,27120000;1,27220000
06/10/2016;560;A;LBP;0,00214000;0,00214800;1504,40000000;1509,40000000
06/10/2016;570;B;SHP;4,15110000;4,15830000;1,28500000;1,28700000
06/10/2016;575;A;SYP;0,00623900;0,00624700;517,20000000;517,80000000
06/10/2016;585;A;SZL;0,23260000;0,23340000;13,84530000;13,89040000
06/10/2016;603;A;LSL;0,23350000;0,23370000;13,82650000;13,83650000
06/10/2016;608;A;TMT;0,92430000;0,92710000;3,48500000;3,49500000
06/10/2016;622;A;MZN;0,04161000;0,04172000;77,44000000;77,64000000
06/10/2016;625;A;ERN;0,20060000;0,20710000;15,60000000;16,10000000
06/10/2016;630;A;NGN;0,01058000;0,01062000;304,25000000;305,25000000
06/10/2016;635;A;AOA;0,01941000;0,01957000;165,06700000;166,41700000
06/10/2016;640;A;TWD;0,10250000;0,10260000;31,49500000;31,52600000
06/10/2016;642;A;TRY;1,05900000;1,05990000;3,04850000;3,05050000
06/10/2016;660;A;PEN;0,94820000;0,94890000;3,40500000;3,40700000
06/10/2016;665;A;BTN;0,04843000;0,04844000;66,69500000;66,70500000
06/10/2016;670;A;MRO;0,00894900;0,00915300;353,00000000;361,00000000
06/10/2016;680;B;TOP;1,44500000;1,54540000;0,44730000;0,47830000
06/10/2016;685;A;MOP;0,40390000;0,40480000;7,98200000;7,99800000
06/10/2016;706;A;ARS;0,21200000;0,21220000;15,22500000;15,24000000
06/10/2016;715;A;CLP;0,00483900;0,00484200;667,35000000;667,64000000
06/10/2016;720;A;COP;0,00110300;0,00110400;2926,97000000;2927,83000000
06/10/2016;725;A;CUP;3,23040000;3,23100000;1,00000000;1,00000000
06/10/2016;730;A;DOP;0,06955000;0,06971000;46,35000000;46,45000000
06/10/2016;735;A;PHP;0,06687000;0,06691000;48,28900000;48,31000000
06/10/2016;741;A;MXN;0,16790000;0,16800000;19,22800000;19,24100000
06/10/2016;745;A;UYU;0,11440000;0,11460000;28,20000000;28,25000000
06/10/2016;755;B;BWP;0,30400000;0,30690000;0,09410000;0,09500000
06/10/2016;760;A;MWK;0,00450200;0,00453500;712,50000000;717,50000000
06/10/2016;766;A;ZMW;0,32600000;0,32670000;9,89000000;9,91000000
06/10/2016;770;A;GTQ;0,43030000;0,43050000;7,50500000;7,50800000
